iid,gender,idg,partner,pid,match,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s
403,1,14,15,393,1,0.08,0.2,0.25,0.25,0.12,0.1,1,0.170731707,0.219512195,0.170731707,0.170731707,0.146341463,0.12195122,7,5,2,22,5,5,5,3,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,,0.2,0.25,0.2,0.15,0.05,0.15,0.108108108,0.216216216,0.189189189,0.243243243,0.243243243,1,0.166666667,0.233333333,0.233333333,0.133333333,0.233333333,0,6,5,2,3,0.108108108,0.216216216,0.243243243,0.189189189,0.243243243
403,1,14,16,394,0,0.18,0.19,0.16,0.15,0.15,0.17,0,0.09375,0.15625,0.1875,0.1875,0.25,0.125,4,2,2,22,5,5,5,3,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,,0.2,0.25,0.2,0.15,0.05,0.15,0.108108108,0.216216216,0.189189189,0.243243243,0.243243243,0,0.16,0.28,0.24,0.16,0.16,0,5,4,2,3,0.108108108,0.216216216,0.243243243,0.189189189,0.243243243
403,1,14,17,395,0,0.2,0.2,0.2,0.1,0.1,0.2,0,0.131578947,0.210526316,0.210526316,0.210526316,0.236842105,0,7,7,2,22,5,5,5,3,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,,0.2,0.25,0.2,0.15,0.05,0.15,0.108108108,0.216216216,0.189189189,0.243243243,0.243243243,1,0.230769231,0.269230769,0.230769231,0,0.269230769,0,6,5,2,3,0.108108108,0.216216216,0.243243243,0.189189189,0.243243243
403,1,14,18,396,0,0.15,0.18,0.18,0.18,0.15,0.16,0,0.125,0.225,0.2,0.15,0.175,0.125,6,5,2,22,5,5,5,3,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,,0.2,0.25,0.2,0.15,0.05,0.15,0.108108108,0.216216216,0.189189189,0.243243243,0.243243243,1,0.15625,0.1875,0.1875,0.21875,0.15625,0.09375,6,6,2,3,0.108108108,0.216216216,0.243243243,0.189189189,0.243243243
404,1,16,1,379,0,0.15,0.15,0.2,0.15,0.15,0.2,0,0.195652174,0.195652174,0.195652174,0.130434783,0.173913043,0.108695652,8,2,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.214285714,0.178571429,0.25,0.178571429,0.178571429,0,7,3,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,2,380,0,0.2,0.2,0.2,0.15,0.15,0.1,1,0.195652174,0.195652174,0.152173913,0.152173913,0.152173913,0.152173913,7,0,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,0,0.15625,0.15625,0.1875,0.15625,0.1875,0.15625,6,4,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,3,381,0,0.2,0.1,0.2,0.35,0.05,0.1,0,0.216216216,0.189189189,0.162162162,0.162162162,0.135135135,0.135135135,7,5,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.259259259,0.222222222,0.185185185,0.148148148,0.185185185,0,7,4,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,4,382,1,0.25,0.25,0.25,0.1,0.1,0.05,1,0.19047619,0.19047619,0.19047619,0.142857143,0.19047619,0.095238095,6,5,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.194444444,0.194444444,0.194444444,0.138888889,0.138888889,0.138888889,8,4,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,5,383,1,0.25,0.2,0.1,0.2,0.15,0.1,1,0.313432836,0.268656716,0.208955224,0.208955224,0,0,10,9,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.25,0.21875,0.1875,0.15625,0.1875,0,9,9,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,6,384,1,0.2,0.2,0.2,0.2,0.2,0,1,0.178571429,0.178571429,0.160714286,0.178571429,0.178571429,0.125,5,9,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.236842105,0.184210526,0.184210526,0.210526316,0.184210526,0,9,7,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,7,385,1,0.25,0.2,0.2,0.2,0.1,0.05,1,0.227272727,0.204545455,0.204545455,0.181818182,0.181818182,0,6,5,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.259259259,0.222222222,0.259259259,0.259259259,0,0,8,6,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,8,386,0,0.15,0.1,0.3,0.1,0.15,0.2,0,0.175,0.175,0.175,0.175,0.175,0.125,5,5,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,0,0.166666667,0.233333333,0.266666667,0.166666667,0.166666667,0,6,5,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,9,387,1,0.2,0.15,0.25,0.15,0.15,0.1,1,0.1875,0.166666667,0.166666667,0.166666667,0.166666667,0.145833333,8,7,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.2,0.2,0.2,0.2,0.2,0,8,6,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,10,388,0,0.22,0.17,0.15,0.15,0.15,0.16,0,0.131578947,0.184210526,0.184210526,0.157894737,0.184210526,0.157894737,4,4,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.230769231,0.179487179,0.205128205,0.205128205,0.179487179,0,9,6,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,11,389,1,0.2,0.3,0.2,0.2,0,0.1,1,0.222222222,0.277777778,0.277777778,0.222222222,0,0,9,9,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.177777778,0.133333333,0.177777778,0.177777778,0.177777778,0.155555556,9,8,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,12,390,1,0.1,0.2,0.2,0.1,0.1,0.3,1,0.235294118,0.294117647,0.294117647,0.176470588,0,0,6,0,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.064516129,0.290322581,0.225806452,0.193548387,0.193548387,0.032258065,6,9,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,13,391,0,0.35,0,0.35,0.1,0.1,0.1,0,0.219512195,0.195121951,0.146341463,0.146341463,0.146341463,0.146341463,7,5,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.222222222,0.194444444,0.194444444,0.194444444,0.194444444,0,8,6,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,14,392,1,0.15,0.2,0.15,0.3,0.1,0.1,1,0.191489362,0.170212766,0.170212766,0.170212766,0.14893617,0.14893617,8,6,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.24137931,0.24137931,0.24137931,0.275862069,0,0,8,5,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,15,393,0,0.08,0.2,0.25,0.25,0.12,0.1,0,0.189189189,0.189189189,0.162162162,0.162162162,0.162162162,0.135135135,6,6,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,0,0.103448276,0.24137931,0.24137931,0.206896552,0.206896552,0,5,4,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,16,394,1,0.18,0.19,0.16,0.15,0.15,0.17,1,0.181818182,0.159090909,0.159090909,0.159090909,0.159090909,0.181818182,8,8,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,1,0.193548387,0.225806452,0.225806452,0.193548387,0.161290323,0,7,7,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,17,395,0,0.2,0.2,0.2,0.1,0.1,0.2,0,0.333333333,0.380952381,0,0.285714286,0,0,6,6,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,0,0.193548387,0.193548387,0.258064516,0.161290323,0.193548387,0,5,4,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
404,1,16,18,396,0,0.15,0.18,0.18,0.18,0.15,0.16,1,0.181818182,0.204545455,0.181818182,0.136363636,0.204545455,0.090909091,5,4,2,23,5,2,5,2,7,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,7,,0.25,0.14,0.25,0.25,0.03,0.08,0.157894737,0.236842105,0.184210526,0.210526316,0.210526316,0,0.178571429,0.25,0.25,0.142857143,0.178571429,0,5,4,2,6,0.153846154,0.205128205,0.205128205,0.205128205,0.230769231
405,1,18,1,379,0,0.15,0.15,0.2,0.15,0.15,0.2,1,0.139534884,0.186046512,0.209302326,0.139534884,0.162790698,0.162790698,7,4,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.133333333,0.222222222,0.222222222,0.155555556,0.222222222,0.044444444,3,2,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,2,380,0,0.2,0.2,0.2,0.15,0.15,0.1,1,0.135135135,0.162162162,0.189189189,0.162162162,0.216216216,0.135135135,5,2,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,7,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,3,381,0,0.2,0.1,0.2,0.35,0.05,0.1,0,0.170212766,0.191489362,0.170212766,0.14893617,0.170212766,0.14893617,8,5,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.127272727,0.181818182,0.181818182,0.181818182,0.163636364,0.163636364,8,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,4,382,0,0.25,0.25,0.25,0.1,0.1,0.05,0,0.104166667,0.1875,0.1875,0.166666667,0.1875,0.166666667,8,5,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0,0,0,0,0,0,0,,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,5,383,0,0.25,0.2,0.1,0.2,0.15,0.1,0,0.076923077,0.346153846,0.307692308,0.269230769,0,0,3,3,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.189189189,0.27027027,0.243243243,0.243243243,0,0.054054054,5,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,6,384,0,0.2,0.2,0.2,0.2,0.2,0,0,0.12962963,0.185185185,0.185185185,0.185185185,0.185185185,0.12962963,4,9,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.109090909,0.181818182,0.181818182,0.181818182,0.181818182,0.163636364,8,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,7,385,0,0.25,0.2,0.2,0.2,0.1,0.05,0,0.102564103,0.230769231,0.256410256,0.205128205,0.205128205,0,6,5,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.153846154,0.173076923,0.173076923,0.173076923,0.173076923,0.153846154,8,4,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,8,386,0,0.15,0.1,0.3,0.1,0.15,0.2,0,0.162790698,0.186046512,0.186046512,0.139534884,0.186046512,0.139534884,6,6,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.1,0.18,0.18,0.18,0.18,0.18,7,2,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,9,387,0,0.2,0.15,0.25,0.15,0.15,0.1,0,0.136363636,0.181818182,0.181818182,0.159090909,0.181818182,0.159090909,6,6,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,1,0.176470588,0.176470588,0.176470588,0.176470588,0.176470588,0.117647059,7,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,10,388,0,0.22,0.17,0.15,0.15,0.15,0.16,0,0.071428571,0.19047619,0.19047619,0.19047619,0.19047619,0.166666667,3,2,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.173913043,0.195652174,0.195652174,0.195652174,0.195652174,0.043478261,3,3,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,11,389,0,0.2,0.3,0.2,0.2,0,0.1,0,0.2,0.25,0.25,0.05,0.25,0,6,4,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,1,0.153846154,0.173076923,0.192307692,0.192307692,0.192307692,0.096153846,8,,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,12,390,0,0.1,0.2,0.2,0.1,0.1,0.3,1,0.133333333,0.266666667,0.2,0.2,0.2,0,4,6,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.085714286,0.228571429,0.285714286,0.142857143,0.257142857,0,5,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,13,391,0,0.35,0,0.35,0.1,0.1,0.1,0,0.138888889,0.222222222,0.194444444,0.138888889,0.222222222,0.083333333,6,6,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,1,0.159090909,0.159090909,0.227272727,0.227272727,0.159090909,0.068181818,9,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,14,392,0,0.15,0.2,0.15,0.3,0.1,0.1,0,0.106382979,0.212765957,0.212765957,0.14893617,0.212765957,0.106382979,6,2,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,1,0.122807018,0.175438596,0.175438596,0.175438596,0.175438596,0.175438596,8,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,15,393,0,0.08,0.2,0.25,0.25,0.12,0.1,1,0.146341463,0.195121951,0.195121951,0.146341463,0.195121951,0.12195122,6,5,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,8,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,16,394,0,0.18,0.19,0.16,0.15,0.15,0.17,0,0.131578947,0.184210526,0.210526316,0.157894737,0.184210526,0.131578947,6,5,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.111111111,0.185185185,0.185185185,0.185185185,0.166666667,0.166666667,8,5,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,17,395,0,0.2,0.2,0.2,0.1,0.1,0.2,0,0.130434783,0.152173913,0.173913043,0.173913043,0.195652174,0.173913043,7,7,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0.11627907,0.23255814,0.23255814,0.209302326,0.209302326,0,8,6,2,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
405,1,18,18,396,0,0.15,0.18,0.18,0.18,0.15,0.16,1,0.108695652,0.173913043,0.195652174,0.173913043,0.195652174,0.152173913,6,7,2,30,13,4,5,5,9,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,6,,0.3,0.25,0.2,0.15,0.05,0.05,0.177777778,0.177777778,0.222222222,0.2,0.222222222,0,0,0,0,0,0,0,0,,,1,0.177777778,0.177777778,0.2,0.222222222,0.222222222
406,1,20,1,379,0,0.15,0.15,0.2,0.15,0.15,0.2,0,0.186046512,0.139534884,0.186046512,0.162790698,0.209302326,0.11627907,6,2,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.128205128,0.153846154,0.153846154,0.153846154,0.205128205,0.205128205,6,6,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,2,380,1,0.2,0.2,0.2,0.15,0.15,0.1,1,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,5,4,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.184210526,0.184210526,0.184210526,0.184210526,0.131578947,0.131578947,6,6,2,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,3,381,0,0.2,0.1,0.2,0.35,0.05,0.1,0,0.139534884,0.209302326,0.186046512,0.11627907,0.139534884,0.209302326,7,7,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,0,0.189189189,0.162162162,0.162162162,0.162162162,0.135135135,0.189189189,6,5,2,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,4,382,1,0.25,0.25,0.25,0.1,0.1,0.05,1,0.16,0.16,0.16,0.2,0.16,0.16,7,5,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.162790698,0.186046512,0.162790698,0.186046512,0.139534884,0.162790698,8,5,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,5,383,0,0.25,0.2,0.1,0.2,0.15,0.1,0,0.166666667,0.833333333,0,0,0,0,5,1,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.133333333,0.155555556,0.177777778,0.177777778,0.177777778,0.177777778,8,8,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,6,384,0,0.2,0.2,0.2,0.2,0.2,0,0,0.112149533,0.186915888,0.186915888,0.186915888,0.186915888,0.140186916,6,10,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.16091954,0.16091954,0.183908046,0.183908046,0.137931034,0.172413793,8,5,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,7,385,1,0.25,0.2,0.2,0.2,0.1,0.05,1,0.14893617,0.14893617,0.170212766,0.191489362,0.212765957,0.127659574,8,6,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.173913043,0.173913043,0.130434783,0.173913043,0.173913043,0.173913043,8,2,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,8,386,0,0.15,0.1,0.3,0.1,0.15,0.2,0,0.166666667,0.142857143,0.166666667,0.19047619,0.19047619,0.142857143,6,5,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.14893617,0.191489362,0.127659574,0.212765957,0.14893617,0.170212766,8,3,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,9,387,0,0.2,0.15,0.25,0.15,0.15,0.1,0,0.14893617,0.191489362,0.170212766,0.170212766,0.170212766,0.14893617,7,7,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,9,3,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,10,388,0,0.22,0.17,0.15,0.15,0.15,0.16,0,0.1,0.175,0.2,0.175,0.2,0.15,4,3,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.162790698,0.162790698,0.162790698,0.186046512,0.162790698,0.162790698,7,7,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,11,389,0,0.2,0.3,0.2,0.2,0,0.1,0,0.074074074,0.185185185,0.185185185,0.185185185,0.185185185,0.185185185,8,7,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.157894737,0.157894737,0.184210526,0.236842105,0.184210526,0.078947368,7,5,2,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,12,390,0,0.1,0.2,0.2,0.1,0.1,0.3,1,0.181818182,0.227272727,0.227272727,0.181818182,0.181818182,0,8,8,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,0,0.086956522,0.173913043,0.173913043,0.217391304,0.173913043,0.173913043,2,6,2,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,13,391,0,0.35,0,0.35,0.1,0.1,0.1,0,0.147058824,0.205882353,0.176470588,0.235294118,0.147058824,0.088235294,5,6,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,8,2,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
406,1,20,14,392,0,0.15,0.2,0.15,0.3,0.1,0.1,0,0.078947368,0.052631579,0.263157895,0.263157895,0.263157895,0.078947368,5,1,2,27,8,1,6,2,7,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,,0.2,0.2,0.2,0.2,0.2,0,0.157894737,0.184210526,0.210526316,0.210526316,0.236842105,1,0.155555556,0.177777778,0.155555556,0.177777778,0.155555556,0.177777778,8,4,,2,0.107142857,0.25,0.178571429,0.214285714,0.25
